"","region_1","zonation"
"Ociad1",1.15129254649702,-0.0632007448086271
"Paics",2.2032108583793,-0.335803154861524
"Hopx",1.64481280300253,0.149373591367388
"Igfbp7",1.9913863932825,0.0388230228781637
"Ugt2b34",0.850299345415539,1.78687837704019
"Ugt2b1",1.4542777899908,1.04487614072205
"Ugt2b35",1.19687293569551,0.715447191559038
"Ugt2b36",2.55747736332596,0.453483014387644
"Ugt2b5",3.28146929917603,-0.00191583649029616
"Ugt2a3",2.00358393432486,0
"Gc",4.69071330794984,-0.358562983704664
"Alb",7.17925539505861,-1.05065429093016
"Afm",0.934417404570842,0.00151453746789368
"Scarb2",1.07937202838408,0.18387260280252
"Mrps18c",1.44208024894844,0
"Hsd17b13",3.14686590410483,-3.01152639154555
"Rpl5",2.70781799453037,0
"Atp5k",2.85457676146108,-0.0242538606011163
"Slc26a1",0.895879734614027,0
"Pxmp2",2.2345016441178,-0.0452511991173349
"Iscu",2.30457713540634,-0.009196594197644
"Acads",1.94580600408401,0.0794466813109156
"Pop5",1.242453324894,-0.00230260901971492
"Dynll1",1.17053280678105,0.113940474334421
"Cox6a1",3.28826775850575,-0.0489352170333684
"Rplp0",3.04287030019014,-0.000233184815432846
"Hspb8",1.17053280678105,0.000828265420518362
"Suds3",0.794513457586986,0.000986795360130674
"Pebp1",1.89517493805614,0.0410137821865935
"Sds",2.51788528438309,-2.55857454191787
"Rpl6",3.46343269269599,0
"Erp29",1.10770419971083,0.00145515713790538
"Aldh2",3.513937976336,1.21897977967898
"Brap",1.59923241380404,0.0312626115429833
"Vps29",0.978005751357036,0
"Arpc3",1.47152600786254,-0.0874734698373048
"Atp2a2",0.850299345415539,0.0299082443363058
"Hpd",3.48225712776832,1.08808234859323
"Tmed2",1.91900248300722,-0.042313304582383
"Scarb1",0.922219863528484,0.556187437193399
"Ubc",3.07009086452761,0
"Ran",1.42594561866405,0.236441281106091
"Mrps17",1.09550665866847,0.065649938661493
"Chchd2",3.8841689685846,-8.88262065980128e-06
"Asl",2.43125464126442,-0.971426592028695
"Eif4h",1.22631869460961,-0.0539173249541379
"Cldn3",1.31437384300695,0.0181522556198352
"Mlxipl",1.19687293569551,0.786444292061864
"Por",1.64481280300253,0.764847002960573
"Tmem120a",1.03578368159788,0
"Mdh2",1.95800354512637,-0.00359707282847408
"Polr2j",0.693147180559945,0.031914424049173
"Fis1",2.14348788130871,-0.0991381046744075
"Znhit1",1.34381960192104,0
"Gnb2",1.31437384300695,0.0276371710252008
"Tfr2",2.20528555908297,0.00292279901775885
"Azgp1",3.75873664699682,0.00396959413907136
"Cops6",1.242453324894,-0.0170396299765585
"Lamtor4",2.14292034417508,0.0464357982015691
"Cox19",0.823959216501082,1.17458199471173
"Gpr146",1.17053280678105,0.0205619885499455
"Gna12",1.25265882352406,-0.0405404623107063
"Actb",2.34106561356211,-0.197561441883315
"Rac1",1.26879345380846,0.159090699987252
"Bri3",2.30007250903067,0.000253916092769725
"Arpc1a",1.58902691517397,-0.113524765001703
"Arpc1b",1.29823921272255,-0.0352632488361316
"Bud31",0.621226662447,1.51235837885513
"Atp5j2",3.813362038059,-0.071151754985712
"Cyp3a11",3.76102799320812,1.03182634161918
"Cyp3a25",2.00358393432486,0.099762511231545
"Rpl21",3.96395716543986,0.0486788708051154
"Polr1d",1.93560050545395,-0.00500662929783843
"Pomp",1.83938905022759,0.675587240955575
"Bet1",1.26879345380846,0
"Pon1",2.05375160819039,1.66089496461259
"Pon2",1.242453324894,-0.134517995445125
"Slc25a13",1.03578368159788,0.173806121588228
"Sem1",2.23795716920605,0.00393391944778031
"Ndufa4",4.13220373292374,0.0146777381288546
"Tspan12",1.38036522946556,0
"Aass",1.51710639706103,-0.0309912646519406
"Ndufa5",2.65905999692211,-0.0434046880430373
"Arf5",0.967800252726973,0.0151325379978227
"Snd1",0.794513457586986,0.325714977561221
"Atp6v1f",1.26879345380846,0.589764962259967
"Chchd3",1.3701597308355,-0.0371350794946662
"Cald1",1.497866136777,-0.107295290391138
"1810058I24Rik",1.54344652597548,1.57332241248461
"Fmc1",1.85663726809933,0
"Ndufb2",2.40032519847037,0.000471236106607695
"Mrps33",1.64996762480321,-0.00458914706205906
"Gstk1",2.18145801413189,-0.122603385606878
"Rarres2",3.01533685158752,-0.0174550072778158
"Tmem176b",2.06846173319613,0
"Tmem176a",1.10770419971083,0.070802077744418
"Malsu1",1.2130075659799,-0.0044371801490533
"Cycs",2.88795960961721,-0.193115714515275
"Hnrnpa2b1",2.32840468035742,0.00248197682867431
"Hibadh",1.80600620207146,0.382412764044347
"Tax1bp1",1.09550665866847,0.0498263134700507
"Inmt",2.21540839942166,0.673376181552427
"Pyurf",1.61142995484639,-0.715704623863094
"Serbp1",1.68335047295934,-0.151772901308211
"Fabp1",6.93005255076631,-0.280131441453371
"St3gal5",2.03696678248099,-2.63635103539738
"Tmem150a",1.242453324894,0.0353632618151912
"Rnf181",1.47152600786254,-0.00863698605834655
"Vamp8",1.9752517629981,0.594377019170977
"Retsat",1.99414885232914,0.119162239274355
"Tgoln1",1.34381960192104,0
"Suclg1",2.23659370653543,-0.000144877082774013
"Eva1a",1.70059869083108,-0.0636144587355966
"Aup1",1.26879345380846,-0.0203241683570126
"Wbp1",0.895879734614028,0.553212590488586
"Bola3",2.49511214841806,-0.0428553583511434
"Clec4f",1.66094743328692,-0.093742292047887
"Spr",1.68335047295934,0
"Cct7",0.519860385419959,0.31401683278678
"Nat8f2",2.91812250866039,0.154708941708653
"Nat8f1",2.94462115508356,-0.166073260098717
"Pcyox1",0.549306144334055,0.163362495562775
"Pcbp1",1.51710639706103,0.0687613671980138
"Cnbp",2.26880192449617,-0.0211929530285555
"Rab7",1.03972077083992,0.088330966097182
"Rpn1",1.57289228488958,0
